Pos,ID,Name,BV,SV,Team,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,36_xMins,37_xMins,38_xMins,31_Pts,32_Pts,33_Pts,34_Pts,35_Pts,36_Pts,37_Pts,38_Pts
G,679,Hermansen,4.2,4.2,West Ham,88.20,88.20,88.20,88.20,88.20,88.20,88.20,88.20,3.26,3.71,3.43,3.66,3.01,2.88,2.90,3.39
F,680,Broja,5.2,5.2,Burnley,25.20,25.20,50.40,0.00,25.20,25.20,25.20,25.20,1.10,1.19,2.15,0.00,1.09,1.16,0.91,1.28
F,681,Šeško,7.4,7.4,Man Utd,69.90,41.70,41.70,41.70,41.70,41.70,41.70,41.70,3.59,2.38,2.09,2.44,2.23,2.26,2.38,2.21
D,682,Møller Wolfe,4.2,4.2,Wolves,0.00,5.10,5.10,5.10,5.10,5.10,5.10,5.10,0.00,0.19,0.19,0.22,0.22,0.19,0.21,0.21
D,683,Alderete,4.1,4.1,Sunderland,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,3.50,4.13,3.52,4.06,4.24,3.51,4.20,3.26
D,684,Thiaw,5.0,5.0,Newcastle,84.75,84.75,169.50,0.00,84.75,84.75,84.75,84.75,4.58,4.07,7.18,0.00,3.96,3.81,4.12,3.75
D,685,Diakité,4.2,4.2,Bournemouth,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,0.23,0.22,0.22,0.25,0.25,0.23,0.21,0.23
M,686,Ngumoha,4.3,4.3,Liverpool,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,0.29,0.33,0.33,0.32,0.29,0.31,0.30,0.32
M,687,Rees-Dottin,4.3,4.3,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,688,Wright,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.3,4.3,Newcastle,0.30,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.02,0.02,0.03,0.00,0.02,0.02,0.02,0.02
M,690,Cardines,4.4,4.4,Crystal Palace,0.00,1.20,1.20,1.20,1.20,2.40,1.20,1.20,0.00,0.04,0.05,0.04,0.05,0.09,0.04,0.04
F,691,Calvert-Lewin,5.6,5.6,Leeds United,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,4.39,3.74,4.95,4.15,5.15,4.14,4.38,4.25
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,61.35,61.35,61.35,61.35,61.35,61.35,61.35,61.35,2.91,3.02,3.45,2.89,2.56,2.99,2.58,3.08
D,694,Mukiele,4.5,4.5,Sunderland,40.20,86.70,86.70,86.70,86.70,86.70,86.70,86.70,1.61,3.93,3.35,3.93,4.13,3.37,4.08,3.14
D,695,Tchatchoua,4.4,4.4,Wolves,0.00,75.15,75.15,75.15,75.15,75.15,75.15,75.15,0.00,2.51,2.63,3.05,3.40,2.29,2.92,3.21
M,697,Adli,5.4,5.4,Bournemouth,45.75,39.00,39.00,39.00,39.00,39.00,39.00,39.00,2.26,1.55,1.88,2.03,2.06,1.91,1.82,1.91
M,698,Okafor,5.5,5.5,Leeds United,14.10,36.90,36.90,36.90,36.90,36.90,36.90,36.90,0.77,1.71,2.24,1.90,2.33,1.90,1.97,1.93
M,699,Douglas Luiz,4.9,4.9,Aston Villa,82.95,67.80,67.80,67.80,67.80,67.80,67.80,67.80,3.50,2.87,3.07,2.79,3.14,3.16,2.80,2.60
M,700,Dowman,4.2,4.2,Arsenal,0.00,1.80,3.60,0.00,1.80,1.80,1.80,1.80,0.00,0.10,0.17,0.00,0.10,0.10,0.11,0.09
M,702,Burrowes,4.4,4.4,Aston Villa,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.04
G,703,Proctor,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,706,Justin,3.9,3.9,Leeds United,84.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,3.69,2.45,3.62,2.88,3.79,3.02,3.05,2.89
M,707,Dibling,5.3,5.3,Everton,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.56,0.54,0.52,0.54,0.53,0.61,0.63,0.57
M,708,M.Fernandes,5.5,5.5,West Ham,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,3.80,4.12,3.67,3.90,3.60,3.17,3.72,3.72
D,709,Krejčí,4.5,4.5,Wolves,0.00,86.10,86.10,86.10,86.10,86.10,86.10,86.10,0.00,3.33,3.57,3.93,4.25,3.09,3.71,4.22
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.4,4.4,Arsenal,0.00,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.00,0.02,0.03,0.00,0.02,0.02,0.02,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,0.00,34.35,34.35,34.35,34.35,68.70,34.35,34.35,0.00,1.70,1.80,1.44,1.62,3.14,1.59,1.37
D,713,A.Jimenez,4.5,4.5,Bournemouth,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,2.64,1.97,2.43,3.42,3.49,2.77,2.25,2.87
F,714,Woltemade,6.7,6.7,Newcastle,42.00,33.45,66.90,0.00,33.45,33.45,33.45,33.45,2.41,1.81,3.43,0.00,1.93,1.75,2.07,1.80
G,715,John,4.0,4.0,Nott'm Forest,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,716,Savona,4.5,4.5,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,717,Xavi,6.5,6.5,Spurs,68.40,65.40,65.40,65.40,65.40,65.40,65.40,65.40,3.38,3.13,3.18,3.29,2.90,3.20,2.74,3.20
M,718,S.Magassa,5.0,5.0,West Ham,32.70,32.70,32.70,32.70,32.70,32.70,32.70,32.70,1.22,1.31,1.19,1.25,1.17,1.08,1.22,1.21
D,719,Lindelöf,4.5,4.5,Aston Villa,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.45,0.43,0.48,0.43,0.47,0.48,0.41,0.37
F,720,Tolu,5.4,5.4,Wolves,0.00,38.25,38.25,38.25,38.25,38.25,38.25,38.25,0.00,1.75,1.65,1.86,1.85,1.64,1.80,1.84
D,721,Milosavljević,4.4,4.4,Bournemouth,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,0.29,0.28,0.29,0.33,0.33,0.30,0.27,0.30
M,722,Florentino,5.0,5.0,Burnley,32.70,32.70,65.40,0.00,32.70,32.70,32.70,32.70,1.24,1.27,2.56,0.00,1.24,1.33,1.17,1.36
D,723,Canvot,4.5,4.5,Crystal Palace,0.00,61.05,61.05,61.05,61.05,72.15,61.05,61.05,0.00,2.66,2.92,2.30,2.74,3.69,2.78,2.48
D,724,Geertruida,4.5,4.5,Sunderland,55.80,12.75,12.75,12.75,12.75,12.75,12.75,12.75,1.91,0.54,0.49,0.55,0.56,0.49,0.51,0.50
D,725,Hincapie,5.1,5.1,Arsenal,0.00,73.95,147.90,0.00,73.95,73.95,73.95,73.95,0.00,4.04,7.20,0.00,4.17,4.01,4.73,4.27
F,726,Kolo Muani,6.9,6.9,Spurs,47.40,43.95,43.95,43.95,43.95,43.95,43.95,43.95,2.07,1.95,1.94,1.99,1.77,1.98,1.73,1.89
M,727,Chukwueze,5.3,5.3,Fulham,65.55,52.95,52.95,52.95,52.95,52.95,52.95,52.95,3.75,2.28,2.47,2.65,1.98,2.79,2.73,2.61
M,728,Röhl,5.0,5.0,Everton,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,0.64,0.66,0.64,0.66,0.62,0.66,0.70,0.67
F,730,Brobbey,5.3,5.3,Sunderland,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,3.22,3.80,3.11,3.42,3.59,3.31,3.14,3.35
M,731,Kevin,5.8,5.8,Fulham,0.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,0.00,1.23,1.27,1.36,1.09,1.44,1.41,1.40
F,732,Uche,5.5,5.5,Crystal Palace,0.00,5.70,5.70,5.70,5.70,11.40,5.70,5.70,0.00,0.29,0.31,0.25,0.28,0.54,0.29,0.25
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.23,3.55,2.71,3.39,2.87,3.73,3.68,3.18
M,734,Bakwa,5.9,5.9,Nott'm Forest,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,0.61,0.64,0.68,0.59,0.58,0.61,0.54,0.66
M,735,Traoré,5.5,5.5,Sunderland,0.00,13.95,13.95,13.95,13.95,13.95,13.95,13.95,0.00,0.69,0.60,0.65,0.64,0.63,0.60,0.61
G,736,Donnarumma,5.6,5.6,Man City,0.00,89.10,178.20,0.00,89.10,178.20,89.10,89.10,0.00,2.71,6.81,0.00,3.53,7.02,3.17,3.39
F,737,Kusi-Asare,4.5,4.5,Fulham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.16,0.14,0.15,0.15,0.12,0.17,0.16,0.15
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.00,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.00,0.01,0.03,0.00,0.01,0.03,0.01,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.06,0.06,0.06,0.05,0.06,0.05,0.06
M,748,Dasilva,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,749,Mané,4.5,4.5,Wolves,0.00,82.65,82.65,82.65,82.65,82.65,82.65,82.65,0.00,2.83,2.69,2.97,3.05,2.70,2.94,2.93
D,750,Rowswell,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06
M,755,Lacey,4.5,4.5,Man Utd,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07
M,756,DaCosta,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,757,Hollingshead,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,759,Salmon,4.0,4.0,Arsenal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,761,Simmonds,4.0,4.0,Brighton,0.30,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.00,0.01,0.01,0.01,0.01
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,0.00,1.20,1.20,1.20,1.20,2.40,1.20,1.20,0.00,0.06,0.06,0.05,0.06,0.11,0.06,0.05
M,763,Gray,4.5,4.5,Man City,0.00,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.00,0.01,0.02,0.00,0.01,0.02,0.01,0.01
M,764,Heskey,4.5,4.5,Man City,0.00,0.30,0.60,0.00,0.30,0.60,0.30,0.30,0.00,0.01,0.03,0.00,0.01,0.03,0.01,0.01
D,765,Shahar,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,766,Olagunju,4.0,4.0,Wolves,0.00,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,767,Rawlings,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,769,Bendito Mantato,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,770,Ridgeon,4.5,4.5,Fulham,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,771,Fletcher,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,772,Alabi,4.5,4.5,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,778,Sutherland,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0.00,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.00,0.02,0.02,0.01,0.01,0.03,0.01,0.01
D,781,Carroll,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,782,Forster,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,783,Groß,5.5,5.5,Brighton,85.35,85.35,170.70,0.00,85.35,85.35,85.35,85.35,3.83,4.33,7.95,0.00,3.90,4.61,3.81,3.90
M,784,Brierley,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,785,Pablo,5.4,5.4,West Ham,61.20,44.55,44.55,44.55,44.55,44.55,44.55,44.55,2.44,2.17,1.80,1.85,1.82,1.57,1.77,1.93
G,786,McNally,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,787,Chambers,4.4,4.4,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,788,Kukonki,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,789,Merrick,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,790,Williams-Barnett,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,791,Taty,5.5,5.5,West Ham,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,3.44,4.23,3.46,3.57,3.44,2.83,3.36,3.73
M,792,Alysson,5.0,5.0,Aston Villa,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.63,0.58,0.61,0.57,0.62,0.63,0.59,0.53
D,793,King,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,794,Alleyne,3.9,3.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,795,Howell,4.5,4.5,Brighton,3.75,3.75,7.50,0.00,3.75,3.75,3.75,3.75,0.18,0.20,0.38,0.00,0.19,0.22,0.19,0.19
M,796,Gallagher,5.2,5.2,Spurs,83.25,74.85,74.85,74.85,74.85,74.85,74.85,74.85,3.58,3.08,3.12,3.28,3.02,3.11,2.81,3.20
F,797,Furo,4.5,4.5,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.08,0.08,0.07,0.08,0.06,0.08,0.07
M,799,Stevens,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,800,Jocelin.T,5.0,5.0,Sunderland,0.00,30.60,30.60,30.60,30.60,30.60,30.60,30.60,0.00,1.36,1.18,1.30,1.32,1.22,1.18,1.22
M,801,Tóth.A,4.9,4.9,Bournemouth,25.05,11.40,11.40,11.40,11.40,11.40,11.40,11.40,1.08,0.42,0.48,0.48,0.50,0.48,0.47,0.48
M,802,Lamadrid,5.0,5.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.08,0.07,0.07,0.08,0.06,0.07,0.07
G,803,Sharman-Lowe,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,804,Souza,4.0,4.0,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
F,805,Lucca,5.5,5.5,Nott'm Forest,28.05,24.30,24.30,24.30,24.30,24.30,24.30,24.30,1.39,1.18,1.31,1.13,1.04,1.19,1.03,1.23
G,806,Mandas,4.0,4.0,Bournemouth,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
M,807,Rayan,5.6,5.6,Bournemouth,67.50,61.65,61.65,61.65,61.65,61.65,61.65,61.65,3.15,2.26,2.77,3.12,3.16,2.86,2.71,2.81
F,808,Abraham,6.0,6.0,Aston Villa,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,1.40,1.27,1.38,1.28,1.43,1.43,1.26,1.16
M,809,Abbey,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,810,Bentt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,811,Kyerematen,4.5,4.5,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,812,Ellborg,4.0,4.0,Sunderland,45.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,1.46,0.03,0.03,0.04,0.03,0.03,0.03,0.03
M,813,Angulo,5.0,5.0,Sunderland,50.10,28.05,28.05,28.05,28.05,28.05,28.05,28.05,1.94,1.28,1.09,1.20,1.21,1.13,1.11,1.12
D,814,Netz,4.5,4.5,Nott'm Forest,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.35,0.33,0.36,0.34,0.31,0.34,0.31,0.35
D,815,Disasi,4.5,4.5,West Ham,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,2.43,3.25,2.68,3.16,2.44,2.15,2.14,2.99
M,816,Angel,4.7,4.7,Wolves,0.00,62.70,62.70,62.70,62.70,62.70,62.70,62.70,0.00,2.55,2.49,2.81,2.73,2.44,2.63,2.78
F,817,Armstrong,5.3,5.3,Wolves,0.00,67.95,67.95,67.95,67.95,67.95,67.95,67.95,0.00,3.00,2.83,3.26,3.25,2.81,3.16,3.18
F,818,Wilson,4.5,4.5,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,819,Shield,4.0,4.0,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,820,McMahon-Brown,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,821,Whittaker,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,822,Jones,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
